uid,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,label,attack_type
C003231,tcp,ssh,3.168,6948,8898,SF,12,3,0,benign
C003232,tcp,-,0.00669,0,0,REJ,1,0,1,portscan
C003233,udp,dns,2.8048,3260,11000,SF,4,4,0,benign
C003234,tcp,-,0.01619,0,0,S0,2,0,1,ddos
C003235,tcp,-,0.00795,0,0,REJ,1,1,1,portscan
C003236,tcp,-,0.00425,0,0,S0,1,1,1,portscan
C003237,tcp,ssh,3.3884,282,306,SF,6,6,1,bruteforce
C003238,tcp,ssh,1.909,426,230,SF,6,5,1,bruteforce
C003239,tcp,ssh,3.9724,2040,60240,REJ,10,24,0,benign
C003240,tcp,ssl,4.1397,775,32664,SF,5,12,0,benign
C003241,tcp,http,1.7391,16038,32857,SF,18,11,0,benign
C003242,tcp,http,0.8969,1908,12960,SF,6,5,0,benign
C003243,tcp,http,10.4406,8107,8960,SF,11,7,0,benign
C003244,udp,dns,18.7389,9790,15350,SF,11,10,0,benign
C003245,tcp,-,0.00512,0,0,S0,1,0,1,ddos
C003246,tcp,http,2.501,7798,1152,SF,14,8,0,benign
C003247,tcp,http,2.0113,4380,14925,SF,5,15,0,benign
C003248,udp,dns,3.0851,2520,45752,SF,7,19,0,benign
C003249,udp,dns,3.5911,12142,66708,SF,13,36,0,benign
C003250,tcp,http,1.9745,8272,4710,SF,11,15,0,benign
C003251,udp,dns,5.7268,7973,10934,SF,17,11,0,benign
C003252,tcp,ssl,1.6644,10065,36358,SF,11,14,0,benign
C003253,tcp,ssl,8.475,434,9738,SF,7,6,0,benign
C003254,tcp,ssl,6.0472,5094,3164,SF,6,7,0,benign
C003255,tcp,-,0.00452,0,0,REJ,1,0,1,portscan
C003256,tcp,-,0.4908,2226,17262,SF,3,14,0,benign
C003257,icmp,-,5.0644,5406,8760,SF,6,5,0,benign
C003258,tcp,http,5.7634,2569,4542,REJ,7,2,0,benign
C003259,tcp,-,0.00851,0,0,S0,1,0,1,portscan
C003260,tcp,-,0.00789,0,0,S0,1,1,1,portscan
C003261,tcp,-,0.00306,0,0,REJ,1,0,1,portscan
C003262,tcp,http,2.1322,8560,2577,SF,10,3,0,benign
C003263,tcp,-,0.04713,0,0,S0,1,0,1,ddos
C003264,tcp,http,3.1323,750,37505,SF,10,13,0,benign
C003265,tcp,-,2.871,4809,16261,SF,7,23,0,benign
C003266,tcp,-,0.00576,0,0,S0,1,0,1,ddos
C003267,tcp,ssl,0.955,1968,5765,SF,4,5,0,benign
C003268,tcp,-,0.04052,0,0,S0,1,0,1,ddos
C003269,udp,dns,6.9846,1148,33864,SF,14,17,0,benign
C003270,tcp,-,1.3243,6256,26400,RSTO,8,24,0,benign
C003271,tcp,-,0.04918,0,0,S0,2,0,1,ddos
C003272,udp,dns,1.7493,18259,10192,SF,19,4,0,benign
C003273,tcp,-,0.03955,0,0,S0,1,0,1,ddos
C003274,udp,dns,3.814,4464,4860,SF,12,9,0,benign
C003275,tcp,http,1.3036,1320,1557,SF,2,3,0,benign
C003276,tcp,ssh,2.4312,7882,4090,SF,14,5,0,benign
C003277,tcp,-,7.1331,2317,9120,SF,7,4,0,benign
C003278,tcp,-,6.6478,1915,9815,SF,5,5,0,benign
C003279,tcp,ssh,1.7717,360,472,SF,9,8,1,bruteforce
C003280,tcp,ssl,5.703,1756,7704,SF,4,3,0,benign
C003281,tcp,ssl,3.7369,1480,6640,SF,2,16,0,benign
C003282,tcp,http,5.3465,1685,30350,SF,5,25,0,benign
C003283,tcp,ssh,3.7658,2808,24492,SF,8,12,0,benign
C003284,tcp,-,0.04791,0,0,S0,1,0,1,ddos
C003285,tcp,ftp,3.6759,306,513,SF,6,9,1,bruteforce
C003286,tcp,http,1.9015,6420,14752,SF,12,16,0,benign
C003287,tcp,-,0.04404,0,0,S0,1,0,1,ddos
C003288,tcp,-,0.02796,0,0,S0,1,0,1,ddos
C003289,udp,dns,1.2227,6567,19272,SF,11,8,0,benign
C003290,tcp,ftp,1.3569,540,312,SF,10,8,1,bruteforce
C003291,tcp,ssl,1.8945,5652,48583,REJ,6,19,0,benign
C003292,tcp,http,2.2258,1720,11875,SF,10,5,0,benign
C003293,tcp,-,0.00961,0,0,S0,2,0,1,ddos
C003294,tcp,http,1.9078,1155,3345,SF,15,5,0,benign
C003295,udp,dns,10.8152,7872,20964,SF,8,12,0,benign
C003296,tcp,ftp,3.1276,518,440,SF,7,8,1,bruteforce
C003297,udp,dns,4.467,14960,11844,SF,22,7,0,benign
C003298,tcp,-,0.00026,0,0,REJ,1,0,1,portscan
C003299,tcp,ssh,3.4893,294,312,SF,7,8,1,bruteforce
C003300,tcp,-,0.00307,0,0,S0,1,0,1,portscan
C003301,tcp,-,6.8806,10860,2080,REJ,15,8,0,benign
C003302,tcp,ssh,3.79,451,195,SF,11,5,1,bruteforce
C003303,tcp,http,1.6785,1125,11627,SF,3,11,0,benign
C003304,tcp,ssl,3.316,5088,12064,SF,16,26,0,benign
C003305,tcp,ssl,6.7896,8496,10810,SF,9,10,0,benign
C003306,tcp,ftp,1.8912,432,392,SF,6,7,1,bruteforce
C003307,tcp,http,3.9501,12971,25816,SF,17,56,0,benign
C003308,icmp,-,6.7487,4355,1285,SF,5,5,0,benign
C003309,tcp,-,0.00605,0,0,REJ,1,0,1,portscan
C003310,tcp,ssl,1.137,18690,20169,SF,21,9,0,benign
C003311,tcp,ssl,10.0546,2215,60760,SF,5,31,0,benign
C003312,tcp,ssl,2.7297,2700,386,SF,10,1,0,benign
C003313,tcp,ftp,2.3455,376,441,SF,8,9,1,bruteforce
C003314,tcp,-,0.00844,0,0,S0,2,0,1,ddos
C003315,tcp,-,0.00925,0,0,S0,1,0,1,portscan
C003316,tcp,http,5.6366,395,1110,SF,5,10,0,benign
C003317,udp,dns,9.3466,3768,60921,SF,8,21,0,benign
C003318,tcp,http,11.8506,4065,17976,SF,5,12,0,benign
C003319,tcp,-,0.00267,0,0,REJ,1,0,1,portscan
C003320,tcp,http,2.1079,4785,5574,SF,5,6,0,benign
C003321,udp,-,0.03289,0,0,S0,2,0,1,ddos
C003322,tcp,ssl,8.4544,2005,7712,SF,5,4,0,benign
C003323,udp,dns,2.0684,2093,10460,SF,13,4,0,benign
C003324,tcp,ssl,12.3889,2912,7956,SF,8,3,0,benign
C003325,tcp,ssl,2.1079,3248,10785,SF,8,5,0,benign
C003326,tcp,ssl,2.9507,3755,2584,SF,5,4,0,benign
C003327,tcp,http,2.1575,8832,9884,SF,16,7,0,benign
C003328,udp,dns,0.6073,4512,4840,SF,12,22,0,benign
C003329,udp,-,0.00229,0,0,S0,2,0,1,ddos
C003330,tcp,-,0.04628,0,0,S0,1,0,1,ddos
C003331,tcp,-,0.00381,0,0,S0,1,0,1,portscan
C003332,tcp,-,0.04731,0,0,S0,1,0,1,ddos
C003333,udp,dns,8.6273,3200,13722,SF,8,6,0,benign
C003334,tcp,ssh,2.4347,770,290,SF,11,5,1,bruteforce
C003335,tcp,ssl,2.2022,1582,13925,SF,7,5,0,benign
C003336,tcp,-,3.0835,3941,31306,SF,7,11,0,benign
C003337,tcp,-,0.04593,0,0,S0,2,0,1,ddos
C003338,udp,dns,2.4869,3829,86496,SF,7,32,0,benign
C003339,udp,dns,19.4258,3470,9510,SF,5,6,0,benign
C003340,tcp,-,0.01111,0,0,S0,1,0,1,ddos
C003341,tcp,-,0.00859,0,0,S0,1,0,1,portscan
C003342,tcp,ftp,1.3655,671,245,SF,11,7,1,bruteforce
C003343,tcp,ssl,4.1879,5733,2140,SF,7,10,0,benign
C003344,tcp,ssl,3.0006,8106,37845,SF,21,29,0,benign
C003345,tcp,-,1.6933,6349,9814,SF,7,7,0,benign
C003346,tcp,http,11.5278,3156,62280,SF,4,30,0,benign
C003347,udp,dns,8.8163,2460,20160,SF,6,8,0,benign
C003348,tcp,http,0.3934,4605,39456,SF,5,18,0,benign
C003349,tcp,-,0.0094,0,0,S0,1,1,1,portscan
C003350,icmp,-,1.1557,1729,50076,REJ,13,18,0,benign
C003351,tcp,http,2.8396,6765,23382,SF,11,9,0,benign
C003352,udp,dns,1.6508,9740,7245,SF,10,3,0,benign
C003353,tcp,http,1.7887,2219,9128,SF,7,7,0,benign
C003354,udp,dns,5.3175,3176,6136,SF,8,4,0,benign
C003355,tcp,http,14.0941,5346,3606,SF,11,6,0,benign
C003356,udp,dns,5.8817,840,7020,SF,3,6,0,benign
C003357,tcp,ssl,2.3038,5968,108891,SF,8,37,0,benign
C003358,tcp,http,4.9523,2706,5396,SF,11,38,0,benign
C003359,tcp,-,4.1974,3895,43296,SF,5,41,0,benign
C003360,tcp,http,3.1958,3528,9788,SF,6,4,0,benign
C003361,tcp,-,2.5238,1140,8736,SF,3,13,0,benign
C003362,tcp,ssl,1.9853,5908,86765,SF,7,35,0,benign
C003363,tcp,http,1.677,4816,38558,SF,16,13,0,benign
C003364,udp,dns,6.6362,4352,25110,SF,16,9,0,benign
C003365,tcp,ssl,3.4126,5352,46540,SF,6,20,0,benign
C003366,tcp,http,7.1209,5599,15952,SF,11,8,0,benign
C003367,tcp,-,0.00516,0,0,S0,1,0,1,ddos
C003368,udp,dns,1.7487,2817,16530,SF,3,6,0,benign
C003369,udp,dns,11.3117,2480,50922,SF,10,23,0,benign
C003370,tcp,http,1.4754,690,11800,SF,3,5,0,benign
C003371,tcp,-,0.04632,0,0,S0,2,0,1,ddos
C003372,tcp,ssl,2.9751,3024,56960,SF,12,20,0,benign
C003373,tcp,ssl,1.868,1881,5238,SF,9,6,0,benign
C003374,tcp,-,5.5606,8085,13600,SF,15,5,0,benign
C003375,tcp,ssl,1.1451,15411,29484,SF,33,13,0,benign
C003376,tcp,ssl,7.5175,7860,926,SF,15,2,0,benign
C003377,tcp,ssl,1.7864,2388,2044,REJ,6,14,0,benign
C003378,tcp,http,4.0856,2040,4216,SF,3,8,0,benign
C003379,tcp,-,0.02511,0,0,S0,2,0,1,ddos
C003380,udp,dns,7.9296,6760,28620,SF,8,10,0,benign
C003381,tcp,ssh,3.3521,792,320,SF,11,8,1,bruteforce
C003382,tcp,ssh,1.9055,504,371,SF,8,7,1,bruteforce
C003383,tcp,ssl,7.2791,18582,13140,SF,19,5,0,benign
C003384,udp,dns,22.0516,4248,4728,SF,6,12,0,benign
C003385,tcp,ssl,0.373,808,5994,SF,8,18,0,benign
C003386,tcp,-,0.00431,0,0,S0,1,0,1,portscan
C003387,udp,dns,1.5182,4116,39444,SF,6,19,0,benign
C003388,tcp,-,0.9224,12452,45072,SF,22,16,0,benign
C003389,tcp,ssl,2.8496,4464,21150,SF,6,10,0,benign
C003390,tcp,ssl,3.6401,6615,18277,SF,7,7,0,benign
C003391,udp,dns,5.2364,992,14588,SF,8,7,0,benign
C003392,tcp,http,3.1515,1895,16772,REJ,5,7,0,benign
C003393,tcp,ssl,3.1724,2832,11960,SF,4,13,0,benign
C003394,tcp,http,6.7996,3516,45408,SF,6,24,0,benign
C003395,tcp,ssl,5.5907,8736,2678,REJ,12,13,0,benign
C003396,tcp,ssl,4.5279,3380,30528,SF,10,12,0,benign
C003397,tcp,ssh,5.0422,3858,6852,SF,6,4,0,benign
C003398,tcp,ssh,7.3305,8262,6160,SF,9,7,0,benign
C003399,udp,dns,2.8589,1964,13240,SF,2,10,0,benign
C003400,tcp,-,0.00262,0,0,S0,1,1,1,portscan
C003401,icmp,-,10.3277,234,5928,SF,2,26,0,benign
C003402,tcp,ssh,2.5505,357,378,SF,7,7,1,bruteforce
C003403,tcp,-,0.04726,0,0,S0,1,0,1,ddos
C003404,tcp,-,0.0341,0,0,S0,1,0,1,ddos
C003405,tcp,ssl,3.3219,2915,3058,SF,11,11,0,benign
C003406,tcp,ssh,1.456,423,406,SF,9,7,1,bruteforce
C003407,udp,dns,2.5959,1524,5290,REJ,12,23,0,benign
C003408,tcp,http,3.5777,3878,32354,SF,7,14,0,benign
C003409,udp,dns,1.9109,700,44319,SF,2,17,0,benign
C003410,tcp,-,9.7099,9040,36180,SF,16,18,0,benign
C003411,tcp,ssl,3.9316,4704,16520,SF,8,8,0,benign
C003412,tcp,http,6.893,4131,37125,SF,9,33,0,benign
C003413,tcp,http,7.6331,6232,24388,SF,19,13,0,benign
C003414,tcp,ssl,2.3798,1230,10400,SF,10,13,0,benign
C003415,tcp,ssl,10.3505,3780,8785,SF,10,7,0,benign
C003416,udp,dns,8.0853,11479,39672,SF,13,24,0,benign
C003417,tcp,ssl,5.8894,3190,3936,SF,10,8,0,benign
C003418,udp,-,0.0366,0,0,S0,1,0,1,ddos
C003419,tcp,ssh,2.9071,490,240,SF,10,8,1,bruteforce
C003420,tcp,-,0.00493,0,0,S0,1,0,1,portscan
C003421,tcp,http,5.0658,4992,5698,SF,8,14,0,benign
C003422,tcp,ssh,3.4072,576,387,SF,9,9,1,bruteforce
C003423,tcp,ssl,0.7548,2465,580,SF,5,5,0,benign
C003424,tcp,ftp,2.9509,512,387,SF,8,9,1,bruteforce
C003425,tcp,http,3.0609,8478,69141,SF,18,57,0,benign
C003426,tcp,http,17.3089,5562,23216,SF,6,8,0,benign
C003427,tcp,-,6.5741,9152,31493,SF,26,11,0,benign
C003428,tcp,-,0.00333,0,0,REJ,1,0,1,portscan
C003429,tcp,ftp,2.443,711,165,SF,9,5,1,bruteforce
C003430,udp,-,0.01308,0,0,S0,2,0,1,ddos
C003431,tcp,http,3.8267,4440,19270,SF,5,10,0,benign
C003432,tcp,-,0.00965,0,0,S0,1,1,1,portscan
C003433,tcp,ssl,1.2848,25662,20424,SF,26,8,0,benign
C003434,tcp,-,0.00572,0,0,S0,1,0,1,portscan
C003435,tcp,-,1.52,12635,7714,SF,19,14,0,benign
C003436,tcp,ssl,1.4685,1674,10724,SF,9,7,0,benign
C003437,tcp,ssl,1.6196,5004,34125,SF,6,13,0,benign
C003438,tcp,http,3.1046,1852,412,SF,4,4,0,benign
C003439,tcp,ssl,7.4745,2643,7430,SF,3,5,0,benign
C003440,tcp,ssl,1.8049,2277,13325,SF,3,5,0,benign
C003441,tcp,-,0.00081,0,0,S0,1,1,1,portscan
C003442,tcp,-,0.00631,0,0,S0,1,0,1,portscan
C003443,tcp,ssl,4.7937,2724,1188,SF,4,6,0,benign
C003444,tcp,http,8.1755,14020,12600,SF,20,20,0,benign
C003445,tcp,ssh,8.2159,5500,13542,SF,10,6,0,benign
C003446,udp,-,0.00802,0,0,S0,1,0,1,ddos
C003447,tcp,ssh,1.7736,558,290,SF,9,5,1,bruteforce
C003448,udp,dns,2.1285,6636,1686,SF,12,6,0,benign
C003449,tcp,http,1.8789,1484,1548,SF,2,9,0,benign
C003450,udp,dns,1.5479,816,1796,SF,6,4,0,benign
C003451,tcp,-,0.00314,0,0,S0,1,1,1,portscan
C003452,tcp,-,0.00422,0,0,REJ,1,1,1,portscan
C003453,tcp,http,4.4744,1056,9960,SF,4,10,0,benign
C003454,tcp,http,3.6909,588,8556,SF,4,6,0,benign
C003455,tcp,ssl,3.228,5517,28675,SF,9,25,0,benign
C003456,tcp,-,0.00648,0,0,S0,1,0,1,portscan
C003457,tcp,ssl,3.7649,10374,13524,SF,21,6,0,benign
C003458,tcp,ssh,3.385,294,245,SF,7,5,1,bruteforce
C003459,tcp,ssl,6.0417,6160,14344,SF,8,8,0,benign
C003460,tcp,ssl,4.3511,950,16345,SF,5,7,0,benign
C003461,tcp,ssl,2.6028,5544,28602,SF,6,21,0,benign
C003462,tcp,ssl,4.2054,2012,9432,SF,4,12,0,benign
C003463,tcp,-,0.00309,0,0,REJ,1,0,1,portscan
C003464,tcp,-,0.00072,0,0,S0,1,1,1,portscan
C003465,udp,dns,1.2182,1199,14630,SF,11,11,0,benign
C003466,udp,dns,2.3506,4888,4312,SF,13,11,0,benign
C003467,tcp,ssl,2.2968,4860,34540,REJ,6,20,0,benign
C003468,tcp,ssh,2.9581,440,175,SF,11,5,1,bruteforce
C003469,tcp,ssl,1.1757,1422,23031,SF,18,9,0,benign
C003470,tcp,ssh,2.8592,392,344,SF,7,8,1,bruteforce
C003471,tcp,ssl,1.0692,1336,960,SF,8,3,0,benign
C003472,tcp,http,3.625,13425,16992,SF,15,9,0,benign
C003473,udp,dns,0.7653,490,11914,SF,5,7,0,benign
C003474,tcp,ssl,9.4572,3792,7600,SF,4,8,0,benign
C003475,tcp,ssh,2.3081,680,276,SF,10,6,1,bruteforce
C003476,tcp,-,0.04579,0,0,S0,2,0,1,ddos
C003477,tcp,http,4.4474,4120,8442,SF,5,3,0,benign
C003478,icmp,-,1.64,4495,17730,SF,5,30,0,benign
C003479,tcp,ssh,1.3249,654,60354,SF,6,42,0,benign
C003480,tcp,ssl,17.0588,21053,35880,SF,37,15,0,benign
C003481,tcp,ssl,1.897,2574,2726,SF,9,2,0,benign
C003482,tcp,-,7.9966,6817,4960,SF,17,10,0,benign
C003483,tcp,ssl,12.0832,560,141030,SF,7,90,0,benign
C003484,udp,dns,2.2584,4482,19692,SF,6,9,0,benign
C003485,tcp,ssl,0.5824,297,22386,SF,3,13,0,benign
C003486,tcp,ssl,3.9638,8496,12719,RSTO,12,7,0,benign
C003487,tcp,http,4.3654,3585,12525,RSTO,15,5,0,benign
C003488,tcp,ssh,5.7073,3368,7525,S1,4,25,0,benign
C003489,tcp,-,0.00355,0,0,S0,1,0,1,ddos
C003490,tcp,http,3.3456,1784,9680,SF,8,11,0,benign
C003491,tcp,http,2.3817,2268,8920,SF,14,5,0,benign
C003492,tcp,ssl,1.9648,14674,13596,SF,23,11,0,benign
C003493,udp,dns,5.7751,2394,21359,SF,9,13,0,benign
C003494,tcp,ssh,3.4637,432,288,SF,8,6,1,bruteforce
C003495,udp,dns,1.6,975,57275,SF,3,29,0,benign
C003496,tcp,-,14.4361,2600,7605,SF,5,5,0,benign
C003497,tcp,-,0.04688,0,0,S0,1,0,1,ddos
C003498,tcp,ssl,2.5081,10431,22576,SF,19,8,0,benign
C003499,tcp,-,0.0026,0,0,REJ,1,0,1,portscan
C003500,udp,dns,7.0994,2835,4552,SF,7,4,0,benign
C003501,tcp,-,0.00582,0,0,S0,1,0,1,portscan
C003502,tcp,http,3.6286,2460,35676,SF,3,12,0,benign
C003503,tcp,http,2.8103,2320,12699,REJ,5,9,0,benign
C003504,tcp,http,3.0806,3228,24894,S1,6,9,0,benign
C003505,tcp,ssl,2.731,7182,61056,SF,14,24,0,benign
C003506,tcp,ssl,5.3697,186,51635,SF,2,23,0,benign
C003507,udp,dns,4.4055,6513,21528,SF,13,9,0,benign
C003508,tcp,-,6.3417,4175,25857,SF,5,9,0,benign
C003509,tcp,-,0.02335,0,0,S0,1,0,1,ddos
C003510,tcp,-,0.04848,0,0,S0,1,0,1,ddos
C003511,tcp,-,5.4269,7308,17298,SF,9,6,0,benign
C003512,udp,dns,1.5938,9786,7407,RSTO,14,9,0,benign
C003513,tcp,ssl,2.1611,4704,9448,SF,7,4,0,benign
C003514,tcp,-,0.00887,0,0,S0,1,0,1,portscan
C003515,tcp,ssl,3.6911,2282,13640,SF,7,10,0,benign
C003516,tcp,ssl,4.977,2900,64722,SF,20,23,0,benign
C003517,tcp,http,0.6456,12176,6874,SF,16,7,0,benign
C003518,udp,dns,5.3474,3045,13095,SF,7,5,0,benign
C003519,udp,dns,5.4459,11843,39928,SF,13,14,0,benign
C003520,tcp,-,0.00069,0,0,S0,1,0,1,portscan
C003521,tcp,ssl,8.5147,980,25230,SF,5,10,0,benign
C003522,tcp,ssl,2.8551,2460,15092,SF,6,7,0,benign
C003523,tcp,-,0.00871,0,0,S0,1,0,1,portscan
C003524,tcp,-,5.0856,1890,7381,SF,10,11,0,benign
C003525,tcp,-,0.00359,0,0,S0,1,0,1,ddos
C003526,tcp,ssl,2.0044,4662,11339,SF,7,17,0,benign
C003527,udp,dns,6.2962,2344,9786,SF,8,6,0,benign
C003528,tcp,-,0.0032,0,0,S0,1,0,1,portscan
C003529,udp,dns,2.3285,2414,13347,SF,17,9,0,benign
C003530,tcp,-,0.01891,0,0,S0,2,0,1,ddos
C003531,tcp,ssh,1.343,468,324,SF,6,9,1,bruteforce
C003532,tcp,ssl,1.3463,4836,5168,SF,6,16,0,benign
C003533,tcp,ssh,1.0699,420,270,SF,6,6,1,bruteforce
C003534,tcp,http,6.0381,7860,3872,SF,10,8,0,benign
C003535,tcp,-,2.2055,6687,6846,SF,9,14,0,benign
C003536,tcp,-,0.02305,0,0,S0,1,0,1,ddos
C003537,tcp,-,0.00237,0,0,REJ,1,0,1,portscan
C003538,tcp,ssl,3.3367,3894,8886,SF,6,6,0,benign
C003539,tcp,ftp,1.1216,704,235,SF,11,5,1,bruteforce
C003540,tcp,http,3.3955,1650,10845,SF,3,15,0,benign
C003541,tcp,-,0.00774,0,0,S0,1,0,1,ddos
C003542,tcp,-,0.0097,0,0,REJ,1,1,1,portscan
C003543,tcp,-,8.4176,3192,17210,SF,7,10,0,benign
C003544,udp,dns,5.3693,4770,4242,SF,5,7,0,benign
C003545,tcp,http,1.5019,548,42534,SF,2,18,0,benign
C003546,udp,dns,0.9095,1482,2952,SF,6,3,0,benign
C003547,tcp,ssl,5.337,4590,3616,SF,9,8,0,benign
C003548,tcp,-,2.671,10108,43830,SF,38,15,0,benign
C003549,tcp,ssl,1.1921,12064,2928,SF,13,16,0,benign
C003550,tcp,-,0.00818,0,0,REJ,1,0,1,portscan
C003551,tcp,http,2.4074,3997,10720,SF,7,4,0,benign
C003552,tcp,http,7.597,1152,106398,SF,6,46,0,benign
C003553,tcp,ssl,2.8958,1104,42780,SF,4,23,0,benign
C003554,tcp,-,5.0371,730,1074,SF,5,3,0,benign
C003555,udp,-,0.015,0,0,S0,1,0,1,ddos
C003556,tcp,http,1.4033,1292,22752,SF,4,16,0,benign
C003557,tcp,ssh,1.9916,671,352,SF,11,8,1,bruteforce
C003558,tcp,ssh,1.9644,610,320,SF,10,8,1,bruteforce
C003559,tcp,-,0.00766,0,0,S0,2,0,1,ddos
C003560,udp,-,0.04935,0,0,S0,1,0,1,ddos
C003561,udp,dns,6.253,390,52525,SF,5,25,0,benign
C003562,tcp,ftp,3.7885,408,399,SF,8,7,1,bruteforce
C003563,tcp,ssh,2.921,620,220,SF,10,5,1,bruteforce
C003564,tcp,-,9.58,4770,5275,SF,10,5,0,benign
C003565,udp,dns,2.4241,9559,130020,SF,11,132,0,benign
C003566,tcp,http,0.8621,3840,17448,SF,10,8,0,benign
C003567,tcp,-,0.02022,0,0,S0,1,0,1,ddos
C003568,udp,dns,5.7405,3256,27808,SF,11,22,0,benign
C003569,udp,dns,8.1983,2800,71981,SF,14,49,0,benign
C003570,tcp,ssh,1.3211,450,294,SF,6,7,1,bruteforce
C003571,udp,dns,18.8994,2016,21804,SF,12,23,0,benign
C003572,tcp,-,0.01201,0,0,S0,2,0,1,ddos
C003573,tcp,ssl,5.4363,5040,45291,SF,9,31,0,benign
C003574,tcp,-,0.03486,0,0,S0,1,0,1,ddos
C003575,tcp,ssl,6.2691,4760,1508,RSTO,7,2,0,benign
C003576,tcp,ssh,1.0937,4272,4968,SF,6,3,0,benign
C003577,tcp,http,2.5731,3996,230256,SF,4,78,0,benign
C003578,tcp,http,1.2506,3612,18226,SF,14,13,0,benign
C003579,tcp,http,13.2993,4949,23316,SF,7,12,0,benign
C003580,tcp,http,4.6604,4350,8958,SF,6,3,0,benign
C003581,tcp,ssl,10.181,990,7441,SF,6,7,0,benign
C003582,tcp,ssl,3.0428,4280,22792,SF,8,11,0,benign
C003583,tcp,ssl,0.3921,984,1040,SF,8,10,0,benign
C003584,tcp,ftp,2.3155,486,165,SF,9,5,1,bruteforce
C003585,tcp,-,0.00824,0,0,REJ,1,0,1,portscan
C003586,tcp,-,0.00471,0,0,S0,1,0,1,portscan
C003587,udp,dns,22.2267,2405,4170,SF,5,6,0,benign
C003588,tcp,http,1.5467,2215,8176,SF,5,16,0,benign
C003589,tcp,ssh,2.8137,270,280,SF,6,7,1,bruteforce
C003590,tcp,http,1.7561,1790,5529,SF,5,3,0,benign
C003591,tcp,http,1.2042,1218,11532,SF,6,4,0,benign
C003592,udp,dns,1.1658,5571,27816,SF,9,12,0,benign
C003593,udp,dns,2.7244,6132,4242,SF,12,14,0,benign
C003594,tcp,-,0.00306,0,0,REJ,1,0,1,portscan
C003595,tcp,http,1.7372,23880,40860,SF,40,20,0,benign
C003596,udp,dns,8.2905,5976,51392,SF,9,22,0,benign
C003597,tcp,-,2.0675,2128,18116,SF,7,7,0,benign
C003598,tcp,ssl,8.0191,1952,5024,SF,4,8,0,benign
C003599,tcp,-,0.02407,0,0,S0,2,0,1,ddos
C003600,tcp,http,1.9304,4188,2628,SF,6,6,0,benign
C003601,tcp,http,0.7604,1155,7134,SF,7,6,0,benign
C003602,tcp,ssh,1.8257,520,217,SF,8,7,1,bruteforce
C003603,tcp,http,2.4896,3672,669,SF,6,3,0,benign
C003604,tcp,http,2.1145,1260,26477,SF,14,11,0,benign
C003605,tcp,ssl,8.8354,765,35321,SF,5,13,0,benign
C003606,tcp,ssl,1.4588,5310,34785,SF,10,15,0,benign
C003607,tcp,-,0.00728,0,0,REJ,1,0,1,portscan
C003608,tcp,-,0.00976,0,0,REJ,1,0,1,portscan
C003609,tcp,-,1.099,3122,3577,SF,7,7,0,benign
C003610,tcp,ssl,3.2905,8052,10440,SF,22,6,0,benign
C003611,tcp,http,3.852,1757,16496,SF,7,8,0,benign
C003612,tcp,-,0.04322,0,0,S0,1,0,1,ddos
C003613,tcp,http,5.1638,7712,21966,SF,8,21,0,benign
C003614,tcp,ssh,3.3665,440,215,SF,11,5,1,bruteforce
C003615,tcp,ssl,10.9776,3976,810,SF,4,5,0,benign
C003616,tcp,-,0.0038,0,0,S0,1,0,1,portscan
C003617,tcp,ssl,0.7541,4056,21760,SF,6,8,0,benign
C003618,tcp,-,0.0002,0,0,S0,2,0,1,ddos
C003619,tcp,-,3.2849,5747,8862,SF,7,6,0,benign
C003620,tcp,ssh,4.6045,6160,17824,SF,22,8,0,benign
C003621,tcp,ssl,1.9096,10080,2275,SF,12,7,0,benign
C003622,udp,dns,14.3304,636,5285,REJ,6,7,0,benign
C003623,udp,dns,2.9576,9361,22797,SF,11,9,0,benign
C003624,tcp,ssh,1.6925,357,432,SF,7,9,1,bruteforce
C003625,tcp,http,2.7371,2980,8400,SF,5,4,0,benign
C003626,tcp,http,11.3551,404,7536,SF,2,4,0,benign
C003627,tcp,ssl,9.7675,1092,18204,SF,13,12,0,benign
C003628,tcp,ssl,6.634,8262,13830,SF,9,10,0,benign
C003629,tcp,ssl,5.0578,2872,9968,SF,8,4,0,benign
C003630,tcp,ssh,2.172,486,295,SF,9,5,1,bruteforce
C003631,tcp,-,3.3918,5060,3801,SF,10,3,0,benign
C003632,tcp,ssl,6.794,4654,6717,SF,13,3,0,benign
C003633,tcp,http,1.585,3159,22319,SF,13,11,0,benign
C003634,tcp,http,3.5752,3927,61068,SF,7,21,0,benign
C003635,tcp,http,8.2645,2064,22914,SF,6,19,0,benign
C003636,tcp,-,0.01222,0,0,S0,1,0,1,ddos
C003637,tcp,ssl,1.3004,3528,23436,S1,9,21,0,benign
C003638,tcp,http,1.5091,6585,3584,SF,15,8,0,benign
C003639,tcp,ssl,1.3232,2590,54945,SF,7,27,0,benign
C003640,tcp,-,2.8186,1781,86884,SF,13,29,0,benign
C003641,tcp,http,3.3417,3540,17040,SF,6,10,0,benign
C003642,udp,dns,3.1866,2245,14730,SF,5,10,0,benign
C003643,tcp,http,3.8527,7990,540,SF,10,5,0,benign
C003644,tcp,http,3.7552,3544,20958,SF,8,7,0,benign
C003645,tcp,ssl,1.9973,6776,800,SF,7,5,0,benign
C003646,udp,dns,4.1545,3726,14415,SF,6,5,0,benign
